ps aux
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         145  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-sc
root         146  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-nv
root         147  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-nv
root         148  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-nv
root         151  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-ml
root         152  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/3:1H
root         153  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-ip
root         159  0.0  0.0      0     0 ?        S    lug23   0:01 [hv_balloon]
root         165  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-ks
root         167  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/u29:
root         199  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/13:1
root         202  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/9:1H
root         203  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/10:1
root         220  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/4:1H
root         221  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/5:1H
root         222  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/12:1
root         223  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/1:1H
root         224  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/8:1H
root         225  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/6:1H
root         226  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/11:1
root         227  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/7:1H
root         324  0.0  0.0      0     0 ?        S    lug23   0:04 [jbd2/sda1-8]
root         325  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-ex
root         369  0.0  0.1  81796 24060 ?        S<s  lug23   0:01 /lib/systemd/
root         426  0.0  0.0  24036  6896 ?        Ss   lug23   0:00 /lib/systemd/
root         476  0.0  0.0      0     0 ?        I<   lug23   0:00 [kworker/R-cr
systemd+     671  0.0  0.0  14836  6784 ?        Ss   lug23   0:51 /lib/systemd/
systemd+     672  0.0  0.0  26992 14716 ?        Ss   lug23   0:07 /lib/systemd/
systemd+     674  0.0  0.0  89388  7168 ?        Ssl  lug23   0:00 /lib/systemd/
root         708  0.0  0.0   2816  1792 ?        Ss   lug23   0:00 /usr/sbin/acp
avahi        711  0.0  0.0   7760  3968 ?        Ss   lug23   0:00 avahi-daemon:
message+     712  0.0  0.0  11016  5888 ?        Ss   lug23   0:02 @dbus-daemon 
root         714  0.0  0.1 335180 18140 ?        Ssl  lug23   0:02 /usr/sbin/Net
root         721  0.0  0.0  82700  3840 ?        Ssl  lug23   0:01 /usr/sbin/irq
root         723  0.0  0.1  41084 20608 ?        Ss   lug23   0:00 /usr/bin/pyth
root         725  0.0  0.0 243532 10808 ?        Ssl  lug23   0:00 /usr/libexec/
syslog       726  0.0  0.0 222456  5376 ?        Ssl  lug23   0:00 /usr/sbin/rsy
root         729  0.0  0.2 2588316 48572 ?       Ssl  lug23   0:06 /usr/lib/snap
root         730  0.0  0.0   9504  2688 ?        Ss   lug23   0:00 /usr/sbin/cro
root         732  0.0  0.0  15400  7700 ?        Ss   lug23   0:00 /lib/systemd/
root         735  0.0  0.0  16504  6144 ?        Ss   lug23   0:00 /sbin/wpa_sup
avahi        742  0.0  0.0   7496  1156 ?        S    lug23   0:00 avahi-daemon:
root         774  0.0  0.0 317980 11328 ?        Ssl  lug23   0:00 /usr/sbin/Mod
root         787  0.0  0.1 118200 22912 ?        Ssl  lug23   0:00 /usr/bin/pyth
root         792  0.0  0.3 2244964 51508 ?       Ssl  lug23   0:51 /usr/bin/cont
root         798  0.0  0.0  19208  5496 ?        S    lug23   0:00 /usr/sbin/xrd
root         807  0.0  0.0  15436  8960 ?        Ss   lug23   0:00 sshd: /usr/sb
root         820  0.0  0.0   8784  2176 tty1     Ss+  lug23   0:00 /sbin/agetty 
xrdp         826  0.0  0.0  14872  2200 ?        S    lug23   0:00 /usr/sbin/xrd
root         944  0.0  0.5 3098324 88112 ?       Ssl  lug23   0:20 /usr/bin/dock
kernoops     955  0.0  0.0  13092  2068 ?        Ss   lug23   0:00 /usr/sbin/ker
kernoops     957  0.0  0.0  13092  2060 ?        Ss   lug23   0:00 /usr/sbin/ker
root        1287  0.0  0.0 1745384 5700 ?        Sl   lug23   0:00 /usr/bin/dock
root        1294  0.0  0.0 1745384 5580 ?        Sl   lug23   0:00 /usr/bin/dock
root        1309  0.0  0.0 1745384 5572 ?        Sl   lug23   0:00 /usr/bin/dock
root        1317  0.0  0.0 1745128 5580 ?        Sl   lug23   0:00 /usr/bin/dock
root        1355  0.0  0.1 1238252 16608 ?       Sl   lug23   0:08 /usr/bin/cont
root        1356  0.0  0.0 1237996 15916 ?       Sl   lug23   0:09 /usr/bin/cont
root        1361  0.0  0.1 1238252 16376 ?       Sl   lug23   0:07 /usr/bin/cont
70          1416  0.0  0.1 174408 25856 ?        Ss   lug23   0:01 postgres
root        1418  0.0  0.5 105264 91732 ?        Ss   lug23   0:09 /venv/bin/pyt
root        1420  0.0  0.0  14848 10752 pts/0    Ss+  lug23   0:00 python3
70          1607  0.0  0.1 174676 21744 ?        Ss   lug23   0:00 postgres: che
70          1608  0.0  0.0 174512  6000 ?        Ss   lug23   0:00 postgres: bac
root        1621  0.0  0.0   9120  1848 ?        Ss   lug23   0:00 /usr/libexec/
systemd+    1623  0.0  0.0   9160  4480 ?        S    lug23   0:00 qmgr -l -t un
70          1833  0.0  0.0 174480  8944 ?        Ss   lug23   0:00 postgres: wal
70          1834  0.0  0.0 176044  7408 ?        Ss   lug23   0:00 postgres: aut
70          1835  0.0  0.0 176016  6640 ?        Ss   lug23   0:00 postgres: log
root        1860  0.0  1.0 194120 165416 ?       Sl   lug23   0:15 /venv/bin/pyt
root        1986  0.0  0.0  19064  4584 ?        S    lug23   0:00 /usr/sbin/xrd
its         1988  0.0  0.0  18032 10368 ?        Ss   lug23   0:00 /lib/systemd/
its         1989  0.0  0.0 171400  7360 ?        S    lug23   0:00 (sd-pam)
its         1995  0.0  0.0  39580  6144 ?        Ssl  lug23   0:00 /usr/bin/pipe
its         1996  0.0  0.0  23472  6528 ?        Ssl  lug23   0:00 /usr/bin/pipe
its         1997  3.2  0.1 2395596 24944 ?       Ssl  lug23  36:26 /usr/bin/puls
its         2004  0.0  0.0 297064 15744 ?        Sl   lug23   0:00 /usr/libexec/
its         2005  4.1  1.1 423904 184764 ?       Sl   lug23  46:56 /usr/lib/xorg
rtkit       2009  0.0  0.0 154004  3328 ?        SNsl lug23   0:00 /usr/libexec/
its         2032  0.0  0.0   9784  5248 ?        Ss   lug23   0:04 /usr/bin/dbus
its         2034  0.0  0.0 685540  7296 ?        Ssl  lug23   0:00 /usr/libexec/
its         2037  0.0  0.0 236644  6656 ?        Ssl  lug23   0:00 /usr/libexec/
root        2043  0.0  0.0   2796  1792 ?        Ss   lug23   0:00 fusermount3 -
its         2059  0.0  0.0 240788  7936 ?        Ssl  lug23   0:00 /usr/libexec/
its         2065  0.0  0.0 380896  6144 ?        Sl   lug23   0:00 /usr/libexec/
